,country,date,cases,population,density,size
1615,Cote d'Ivoire,2020-01-25,0,,,
1616,Cote d'Ivoire,2020-01-26,0,,,
1617,Cote d'Ivoire,2020-01-27,0,,,
1618,Cote d'Ivoire,2020-01-28,0,,,
1619,Cote d'Ivoire,2020-01-29,0,,,
1620,Cote d'Ivoire,2020-01-30,0,,,
1621,Cote d'Ivoire,2020-01-31,0,,,
1622,Cote d'Ivoire,2020-02-01,0,,,
1623,Cote d'Ivoire,2020-02-02,0,,,
1624,Cote d'Ivoire,2020-02-03,0,,,
1625,Cote d'Ivoire,2020-02-04,0,,,
1626,Cote d'Ivoire,2020-02-05,0,,,
1627,Cote d'Ivoire,2020-02-06,0,,,
1628,Cote d'Ivoire,2020-02-07,0,,,
1629,Cote d'Ivoire,2020-02-08,0,,,
1630,Cote d'Ivoire,2020-02-09,0,,,
1631,Cote d'Ivoire,2020-02-10,0,,,
1632,Cote d'Ivoire,2020-02-11,0,,,
1633,Cote d'Ivoire,2020-02-12,0,,,
1634,Cote d'Ivoire,2020-02-13,0,,,
1635,Cote d'Ivoire,2020-02-14,0,,,
1636,Cote d'Ivoire,2020-02-15,0,,,
1637,Cote d'Ivoire,2020-02-16,0,,,
1638,Cote d'Ivoire,2020-02-17,0,,,
1639,Cote d'Ivoire,2020-02-18,0,,,
1640,Cote d'Ivoire,2020-02-19,0,,,
1641,Cote d'Ivoire,2020-02-20,0,,,
1642,Cote d'Ivoire,2020-02-21,0,,,
1643,Cote d'Ivoire,2020-02-22,0,,,
1644,Cote d'Ivoire,2020-02-23,0,,,
1645,Cote d'Ivoire,2020-02-24,0,,,
1646,Cote d'Ivoire,2020-02-25,0,,,
1647,Cote d'Ivoire,2020-02-26,0,,,
1648,Cote d'Ivoire,2020-02-27,0,,,
1649,Cote d'Ivoire,2020-02-28,0,,,
1650,Cote d'Ivoire,2020-02-29,0,,,
1651,Cote d'Ivoire,2020-03-01,0,,,
1652,Cote d'Ivoire,2020-03-02,0,,,
1653,Cote d'Ivoire,2020-03-03,0,,,
1654,Cote d'Ivoire,2020-03-04,0,,,
1655,Cote d'Ivoire,2020-03-05,0,,,
1656,Cote d'Ivoire,2020-03-06,0,,,
1657,Cote d'Ivoire,2020-03-07,0,,,
1658,Cote d'Ivoire,2020-03-08,0,,,
1659,Cote d'Ivoire,2020-03-09,0,,,
1660,Cote d'Ivoire,2020-03-10,0,,,
1661,Cote d'Ivoire,2020-03-11,1,,,
1662,Cote d'Ivoire,2020-03-12,1,,,
1663,Cote d'Ivoire,2020-03-13,1,,,
1664,Croatia,2020-01-22,0,4105.268,73.36075768406,55960.00000000003
1665,Croatia,2020-01-23,0,4105.268,73.36075768406,55960.00000000003
1666,Croatia,2020-01-24,0,4105.268,73.36075768406,55960.00000000003
1667,Croatia,2020-01-25,0,4105.268,73.36075768406,55960.00000000003
1668,Croatia,2020-01-26,0,4105.268,73.36075768406,55960.00000000003
1669,Croatia,2020-01-27,0,4105.268,73.36075768406,55960.00000000003
1670,Croatia,2020-01-28,0,4105.268,73.36075768406,55960.00000000003
1671,Croatia,2020-01-29,0,4105.268,73.36075768406,55960.00000000003
1672,Croatia,2020-01-30,0,4105.268,73.36075768406,55960.00000000003
1673,Croatia,2020-01-31,0,4105.268,73.36075768406,55960.00000000003
1674,Croatia,2020-02-01,0,4105.268,73.36075768406,55960.00000000003
1675,Croatia,2020-02-02,0,4105.268,73.36075768406,55960.00000000003
1676,Croatia,2020-02-03,0,4105.268,73.36075768406,55960.00000000003
1677,Croatia,2020-02-04,0,4105.268,73.36075768406,55960.00000000003
1678,Croatia,2020-02-05,0,4105.268,73.36075768406,55960.00000000003
1679,Croatia,2020-02-06,0,4105.268,73.36075768406,55960.00000000003
1680,Croatia,2020-02-07,0,4105.268,73.36075768406,55960.00000000003
1681,Croatia,2020-02-08,0,4105.268,73.36075768406,55960.00000000003
1682,Croatia,2020-02-09,0,4105.268,73.36075768406,55960.00000000003
1683,Croatia,2020-02-10,0,4105.268,73.36075768406,55960.00000000003
1684,Croatia,2020-02-11,0,4105.268,73.36075768406,55960.00000000003
1685,Croatia,2020-02-12,0,4105.268,73.36075768406,55960.00000000003
1686,Croatia,2020-02-13,0,4105.268,73.36075768406,55960.00000000003
1687,Croatia,2020-02-14,0,4105.268,73.36075768406,55960.00000000003
1688,Croatia,2020-02-15,0,4105.268,73.36075768406,55960.00000000003
1689,Croatia,2020-02-16,0,4105.268,73.36075768406,55960.00000000003
1690,Croatia,2020-02-17,0,4105.268,73.36075768406,55960.00000000003
1691,Croatia,2020-02-18,0,4105.268,73.36075768406,55960.00000000003
1692,Croatia,2020-02-19,0,4105.268,73.36075768406,55960.00000000003
1693,Croatia,2020-02-20,0,4105.268,73.36075768406,55960.00000000003
1694,Croatia,2020-02-21,0,4105.268,73.36075768406,55960.00000000003
1695,Croatia,2020-02-22,0,4105.268,73.36075768406,55960.00000000003
1696,Croatia,2020-02-23,0,4105.268,73.36075768406,55960.00000000003
1697,Croatia,2020-02-24,0,4105.268,73.36075768406,55960.00000000003
1698,Croatia,2020-02-25,1,4105.268,73.36075768406,55960.00000000003
1699,Croatia,2020-02-26,3,4105.268,73.36075768406,55960.00000000003
1700,Croatia,2020-02-27,3,4105.268,73.36075768406,55960.00000000003
1701,Croatia,2020-02-28,5,4105.268,73.36075768406,55960.00000000003
1702,Croatia,2020-02-29,6,4105.268,73.36075768406,55960.00000000003
1703,Croatia,2020-03-01,7,4105.268,73.36075768406,55960.00000000003
1704,Croatia,2020-03-02,7,4105.268,73.36075768406,55960.00000000003
1705,Croatia,2020-03-03,9,4105.268,73.36075768406,55960.00000000003
1706,Croatia,2020-03-04,10,4105.268,73.36075768406,55960.00000000003
1707,Croatia,2020-03-05,10,4105.268,73.36075768406,55960.00000000003
1708,Croatia,2020-03-06,11,4105.268,73.36075768406,55960.00000000003
1709,Croatia,2020-03-07,12,4105.268,73.36075768406,55960.00000000003
1710,Croatia,2020-03-08,12,4105.268,73.36075768406,55960.00000000003
1711,Croatia,2020-03-09,12,4105.268,73.36075768406,55960.00000000003
1712,Croatia,2020-03-10,14,4105.268,73.36075768406,55960.00000000003
1713,Croatia,2020-03-11,19,4105.268,73.36075768406,55960.00000000003
1714,Croatia,2020-03-12,19,4105.268,73.36075768406,55960.00000000003
1715,Croatia,2020-03-13,32,4105.268,73.36075768406,55960.00000000003
1716,Cruise Ship,2020-01-22,0,,,
1717,Cruise Ship,2020-01-23,0,,,
1718,Cruise Ship,2020-01-24,0,,,
1719,Cruise Ship,2020-01-25,0,,,
1720,Cruise Ship,2020-01-26,0,,,
1721,Cruise Ship,2020-01-27,0,,,
1722,Cruise Ship,2020-01-28,0,,,
1723,Cruise Ship,2020-01-29,0,,,
1724,Cruise Ship,2020-01-30,0,,,
1725,Cruise Ship,2020-01-31,0,,,
1726,Cruise Ship,2020-02-01,0,,,
1727,Cruise Ship,2020-02-02,0,,,
1728,Cruise Ship,2020-02-03,0,,,
1729,Cruise Ship,2020-02-04,0,,,
1730,Cruise Ship,2020-02-05,0,,,
1731,Cruise Ship,2020-02-06,0,,,
1732,Cruise Ship,2020-02-07,61,,,
1733,Cruise Ship,2020-02-08,61,,,
1734,Cruise Ship,2020-02-09,64,,,
1735,Cruise Ship,2020-02-10,135,,,
1736,Cruise Ship,2020-02-11,135,,,
1737,Cruise Ship,2020-02-12,175,,,
1738,Cruise Ship,2020-02-13,175,,,
1739,Cruise Ship,2020-02-14,218,,,
1740,Cruise Ship,2020-02-15,285,,,
1741,Cruise Ship,2020-02-16,355,,,
1742,Cruise Ship,2020-02-17,454,,,
1743,Cruise Ship,2020-02-18,542,,,
1744,Cruise Ship,2020-02-19,621,,,
1745,Cruise Ship,2020-02-20,634,,,
1746,Cruise Ship,2020-02-21,634,,,
1747,Cruise Ship,2020-02-22,634,,,
1748,Cruise Ship,2020-02-23,691,,,
1749,Cruise Ship,2020-02-24,691,,,
1750,Cruise Ship,2020-02-25,691,,,
1751,Cruise Ship,2020-02-26,705,,,
1752,Cruise Ship,2020-02-27,705,,,
1753,Cruise Ship,2020-02-28,705,,,
1754,Cruise Ship,2020-02-29,705,,,
1755,Cruise Ship,2020-03-01,705,,,
1756,Cruise Ship,2020-03-02,705,,,
1757,Cruise Ship,2020-03-03,706,,,
1758,Cruise Ship,2020-03-04,706,,,
1759,Cruise Ship,2020-03-05,706,,,
1760,Cruise Ship,2020-03-06,696,,,
1761,Cruise Ship,2020-03-07,696,,,
1762,Cruise Ship,2020-03-08,696,,,
1763,Cruise Ship,2020-03-09,696,,,
1764,Cruise Ship,2020-03-10,696,,,
1765,Cruise Ship,2020-03-11,696,,,
1766,Cruise Ship,2020-03-12,696,,,
1767,Cruise Ship,2020-03-13,696,,,
1768,Cuba,2020-01-22,0,11326.616,106.413152950019,106439.9999999998
1769,Cuba,2020-01-23,0,11326.616,106.413152950019,106439.9999999998
1770,Cuba,2020-01-24,0,11326.616,106.413152950019,106439.9999999998
1771,Cuba,2020-01-25,0,11326.616,106.413152950019,106439.9999999998
1772,Cuba,2020-01-26,0,11326.616,106.413152950019,106439.9999999998
1773,Cuba,2020-01-27,0,11326.616,106.413152950019,106439.9999999998
1774,Cuba,2020-01-28,0,11326.616,106.413152950019,106439.9999999998
1775,Cuba,2020-01-29,0,11326.616,106.413152950019,106439.9999999998
1776,Cuba,2020-01-30,0,11326.616,106.413152950019,106439.9999999998
1777,Cuba,2020-01-31,0,11326.616,106.413152950019,106439.9999999998
1778,Cuba,2020-02-01,0,11326.616,106.413152950019,106439.9999999998
1779,Cuba,2020-02-02,0,11326.616,106.413152950019,106439.9999999998
1780,Cuba,2020-02-03,0,11326.616,106.413152950019,106439.9999999998
1781,Cuba,2020-02-04,0,11326.616,106.413152950019,106439.9999999998
1782,Cuba,2020-02-05,0,11326.616,106.413152950019,106439.9999999998
1783,Cuba,2020-02-06,0,11326.616,106.413152950019,106439.9999999998
1784,Cuba,2020-02-07,0,11326.616,106.413152950019,106439.9999999998
1785,Cuba,2020-02-08,0,11326.616,106.413152950019,106439.9999999998
1786,Cuba,2020-02-09,0,11326.616,106.413152950019,106439.9999999998
1787,Cuba,2020-02-10,0,11326.616,106.413152950019,106439.9999999998
1788,Cuba,2020-02-11,0,11326.616,106.413152950019,106439.9999999998
1789,Cuba,2020-02-12,0,11326.616,106.413152950019,106439.9999999998
1790,Cuba,2020-02-13,0,11326.616,106.413152950019,106439.9999999998
1791,Cuba,2020-02-14,0,11326.616,106.413152950019,106439.9999999998
1792,Cuba,2020-02-15,0,11326.616,106.413152950019,106439.9999999998
1793,Cuba,2020-02-16,0,11326.616,106.413152950019,106439.9999999998
1794,Cuba,2020-02-17,0,11326.616,106.413152950019,106439.9999999998
1795,Cuba,2020-02-18,0,11326.616,106.413152950019,106439.9999999998
1796,Cuba,2020-02-19,0,11326.616,106.413152950019,106439.9999999998
1797,Cuba,2020-02-20,0,11326.616,106.413152950019,106439.9999999998
1798,Cuba,2020-02-21,0,11326.616,106.413152950019,106439.9999999998
1799,Cuba,2020-02-22,0,11326.616,106.413152950019,106439.9999999998
1800,Cuba,2020-02-23,0,11326.616,106.413152950019,106439.9999999998
1801,Cuba,2020-02-24,0,11326.616,106.413152950019,106439.9999999998
1802,Cuba,2020-02-25,0,11326.616,106.413152950019,106439.9999999998
1803,Cuba,2020-02-26,0,11326.616,106.413152950019,106439.9999999998
1804,Cuba,2020-02-27,0,11326.616,106.413152950019,106439.9999999998
1805,Cuba,2020-02-28,0,11326.616,106.413152950019,106439.9999999998
1806,Cuba,2020-02-29,0,11326.616,106.413152950019,106439.9999999998
1807,Cuba,2020-03-01,0,11326.616,106.413152950019,106439.9999999998
1808,Cuba,2020-03-02,0,11326.616,106.413152950019,106439.9999999998
1809,Cuba,2020-03-03,0,11326.616,106.413152950019,106439.9999999998
1810,Cuba,2020-03-04,0,11326.616,106.413152950019,106439.9999999998
1811,Cuba,2020-03-05,0,11326.616,106.413152950019,106439.9999999998
1812,Cuba,2020-03-06,0,11326.616,106.413152950019,106439.9999999998
1813,Cuba,2020-03-07,0,11326.616,106.413152950019,106439.9999999998
1814,Cuba,2020-03-08,0,11326.616,106.413152950019,106439.9999999998
1815,Cuba,2020-03-09,0,11326.616,106.413152950019,106439.9999999998
1816,Cuba,2020-03-10,0,11326.616,106.413152950019,106439.9999999998
1817,Cuba,2020-03-11,0,11326.616,106.413152950019,106439.9999999998
1818,Cuba,2020-03-12,3,11326.616,106.413152950019,106439.9999999998
1819,Cuba,2020-03-13,4,11326.616,106.413152950019,106439.9999999998
1820,Cyprus,2020-01-22,0,1207.361,130.666774891775,9239.999999999993
1821,Cyprus,2020-01-23,0,1207.361,130.666774891775,9239.999999999993
1822,Cyprus,2020-01-24,0,1207.361,130.666774891775,9239.999999999993
1823,Cyprus,2020-01-25,0,1207.361,130.666774891775,9239.999999999993
1824,Cyprus,2020-01-26,0,1207.361,130.666774891775,9239.999999999993
1825,Cyprus,2020-01-27,0,1207.361,130.666774891775,9239.999999999993
1826,Cyprus,2020-01-28,0,1207.361,130.666774891775,9239.999999999993
1827,Cyprus,2020-01-29,0,1207.361,130.666774891775,9239.999999999993
1828,Cyprus,2020-01-30,0,1207.361,130.666774891775,9239.999999999993
1829,Cyprus,2020-01-31,0,1207.361,130.666774891775,9239.999999999993
1830,Cyprus,2020-02-01,0,1207.361,130.666774891775,9239.999999999993
1831,Cyprus,2020-02-02,0,1207.361,130.666774891775,9239.999999999993
1832,Cyprus,2020-02-03,0,1207.361,130.666774891775,9239.999999999993
1833,Cyprus,2020-02-04,0,1207.361,130.666774891775,9239.999999999993
1834,Cyprus,2020-02-05,0,1207.361,130.666774891775,9239.999999999993
1835,Cyprus,2020-02-06,0,1207.361,130.666774891775,9239.999999999993
1836,Cyprus,2020-02-07,0,1207.361,130.666774891775,9239.999999999993
1837,Cyprus,2020-02-08,0,1207.361,130.666774891775,9239.999999999993
1838,Cyprus,2020-02-09,0,1207.361,130.666774891775,9239.999999999993
1839,Cyprus,2020-02-10,0,1207.361,130.666774891775,9239.999999999993
1840,Cyprus,2020-02-11,0,1207.361,130.666774891775,9239.999999999993
1841,Cyprus,2020-02-12,0,1207.361,130.666774891775,9239.999999999993
1842,Cyprus,2020-02-13,0,1207.361,130.666774891775,9239.999999999993
1843,Cyprus,2020-02-14,0,1207.361,130.666774891775,9239.999999999993
1844,Cyprus,2020-02-15,0,1207.361,130.666774891775,9239.999999999993
1845,Cyprus,2020-02-16,0,1207.361,130.666774891775,9239.999999999993
1846,Cyprus,2020-02-17,0,1207.361,130.666774891775,9239.999999999993
1847,Cyprus,2020-02-18,0,1207.361,130.666774891775,9239.999999999993
1848,Cyprus,2020-02-19,0,1207.361,130.666774891775,9239.999999999993
1849,Cyprus,2020-02-20,0,1207.361,130.666774891775,9239.999999999993
1850,Cyprus,2020-02-21,0,1207.361,130.666774891775,9239.999999999993
1851,Cyprus,2020-02-22,0,1207.361,130.666774891775,9239.999999999993
1852,Cyprus,2020-02-23,0,1207.361,130.666774891775,9239.999999999993
1853,Cyprus,2020-02-24,0,1207.361,130.666774891775,9239.999999999993
1854,Cyprus,2020-02-25,0,1207.361,130.666774891775,9239.999999999993
1855,Cyprus,2020-02-26,0,1207.361,130.666774891775,9239.999999999993
1856,Cyprus,2020-02-27,0,1207.361,130.666774891775,9239.999999999993
1857,Cyprus,2020-02-28,0,1207.361,130.666774891775,9239.999999999993
1858,Cyprus,2020-02-29,0,1207.361,130.666774891775,9239.999999999993
1859,Cyprus,2020-03-01,0,1207.361,130.666774891775,9239.999999999993
1860,Cyprus,2020-03-02,0,1207.361,130.666774891775,9239.999999999993
1861,Cyprus,2020-03-03,0,1207.361,130.666774891775,9239.999999999993
1862,Cyprus,2020-03-04,0,1207.361,130.666774891775,9239.999999999993
1863,Cyprus,2020-03-05,0,1207.361,130.666774891775,9239.999999999993
1864,Cyprus,2020-03-06,0,1207.361,130.666774891775,9239.999999999993
1865,Cyprus,2020-03-07,0,1207.361,130.666774891775,9239.999999999993
1866,Cyprus,2020-03-08,0,1207.361,130.666774891775,9239.999999999993
1867,Cyprus,2020-03-09,2,1207.361,130.666774891775,9239.999999999993
1868,Cyprus,2020-03-10,3,1207.361,130.666774891775,9239.999999999993
1869,Cyprus,2020-03-11,6,1207.361,130.666774891775,9239.999999999993
1870,Cyprus,2020-03-12,6,1207.361,130.666774891775,9239.999999999993
1871,Cyprus,2020-03-13,14,1207.361,130.666774891775,9239.999999999993
1872,Czechia,2020-01-22,0,10708.982,138.645546349042,77239.99999999997
1873,Czechia,2020-01-23,0,10708.982,138.645546349042,77239.99999999997
1874,Czechia,2020-01-24,0,10708.982,138.645546349042,77239.99999999997
1875,Czechia,2020-01-25,0,10708.982,138.645546349042,77239.99999999997
1876,Czechia,2020-01-26,0,10708.982,138.645546349042,77239.99999999997
1877,Czechia,2020-01-27,0,10708.982,138.645546349042,77239.99999999997
1878,Czechia,2020-01-28,0,10708.982,138.645546349042,77239.99999999997
1879,Czechia,2020-01-29,0,10708.982,138.645546349042,77239.99999999997
1880,Czechia,2020-01-30,0,10708.982,138.645546349042,77239.99999999997
1881,Czechia,2020-01-31,0,10708.982,138.645546349042,77239.99999999997
1882,Czechia,2020-02-01,0,10708.982,138.645546349042,77239.99999999997
1883,Czechia,2020-02-02,0,10708.982,138.645546349042,77239.99999999997
1884,Czechia,2020-02-03,0,10708.982,138.645546349042,77239.99999999997
1885,Czechia,2020-02-04,0,10708.982,138.645546349042,77239.99999999997
1886,Czechia,2020-02-05,0,10708.982,138.645546349042,77239.99999999997
1887,Czechia,2020-02-06,0,10708.982,138.645546349042,77239.99999999997
1888,Czechia,2020-02-07,0,10708.982,138.645546349042,77239.99999999997
1889,Czechia,2020-02-08,0,10708.982,138.645546349042,77239.99999999997
1890,Czechia,2020-02-09,0,10708.982,138.645546349042,77239.99999999997
1891,Czechia,2020-02-10,0,10708.982,138.645546349042,77239.99999999997
1892,Czechia,2020-02-11,0,10708.982,138.645546349042,77239.99999999997
1893,Czechia,2020-02-12,0,10708.982,138.645546349042,77239.99999999997
1894,Czechia,2020-02-13,0,10708.982,138.645546349042,77239.99999999997
1895,Czechia,2020-02-14,0,10708.982,138.645546349042,77239.99999999997
1896,Czechia,2020-02-15,0,10708.982,138.645546349042,77239.99999999997
1897,Czechia,2020-02-16,0,10708.982,138.645546349042,77239.99999999997
1898,Czechia,2020-02-17,0,10708.982,138.645546349042,77239.99999999997
1899,Czechia,2020-02-18,0,10708.982,138.645546349042,77239.99999999997
1900,Czechia,2020-02-19,0,10708.982,138.645546349042,77239.99999999997
1901,Czechia,2020-02-20,0,10708.982,138.645546349042,77239.99999999997
1902,Czechia,2020-02-21,0,10708.982,138.645546349042,77239.99999999997
1903,Czechia,2020-02-22,0,10708.982,138.645546349042,77239.99999999997
1904,Czechia,2020-02-23,0,10708.982,138.645546349042,77239.99999999997
1905,Czechia,2020-02-24,0,10708.982,138.645546349042,77239.99999999997
1906,Czechia,2020-02-25,0,10708.982,138.645546349042,77239.99999999997
1907,Czechia,2020-02-26,0,10708.982,138.645546349042,77239.99999999997
1908,Czechia,2020-02-27,0,10708.982,138.645546349042,77239.99999999997
1909,Czechia,2020-02-28,0,10708.982,138.645546349042,77239.99999999997
1910,Czechia,2020-02-29,0,10708.982,138.645546349042,77239.99999999997
1911,Czechia,2020-03-01,3,10708.982,138.645546349042,77239.99999999997
1912,Czechia,2020-03-02,3,10708.982,138.645546349042,77239.99999999997
1913,Czechia,2020-03-03,5,10708.982,138.645546349042,77239.99999999997
1914,Czechia,2020-03-04,8,10708.982,138.645546349042,77239.99999999997
1915,Czechia,2020-03-05,12,10708.982,138.645546349042,77239.99999999997
1916,Czechia,2020-03-06,18,10708.982,138.645546349042,77239.99999999997
1917,Czechia,2020-03-07,19,10708.982,138.645546349042,77239.99999999997
1918,Czechia,2020-03-08,31,10708.982,138.645546349042,77239.99999999997
1919,Czechia,2020-03-09,31,10708.982,138.645546349042,77239.99999999997
1920,Czechia,2020-03-10,41,10708.982,138.645546349042,77239.99999999997
1921,Czechia,2020-03-11,91,10708.982,138.645546349042,77239.99999999997
1922,Czechia,2020-03-12,94,10708.982,138.645546349042,77239.99999999997
1923,Czechia,2020-03-13,141,10708.982,138.645546349042,77239.99999999997
1924,Denmark,2020-01-22,0,5792.203,136.511972660853,42430.00000000006
1925,Denmark,2020-01-23,0,5792.203,136.511972660853,42430.00000000006
1926,Denmark,2020-01-24,0,5792.203,136.511972660853,42430.00000000006
1927,Denmark,2020-01-25,0,5792.203,136.511972660853,42430.00000000006
1928,Denmark,2020-01-26,0,5792.203,136.511972660853,42430.00000000006
1929,Denmark,2020-01-27,0,5792.203,136.511972660853,42430.00000000006
1930,Denmark,2020-01-28,0,5792.203,136.511972660853,42430.00000000006
1931,Denmark,2020-01-29,0,5792.203,136.511972660853,42430.00000000006
1932,Denmark,2020-01-30,0,5792.203,136.511972660853,42430.00000000006
1933,Denmark,2020-01-31,0,5792.203,136.511972660853,42430.00000000006
1934,Denmark,2020-02-01,0,5792.203,136.511972660853,42430.00000000006
1935,Denmark,2020-02-02,0,5792.203,136.511972660853,42430.00000000006
1936,Denmark,2020-02-03,0,5792.203,136.511972660853,42430.00000000006
1937,Denmark,2020-02-04,0,5792.203,136.511972660853,42430.00000000006
1938,Denmark,2020-02-05,0,5792.203,136.511972660853,42430.00000000006
1939,Denmark,2020-02-06,0,5792.203,136.511972660853,42430.00000000006
1940,Denmark,2020-02-07,0,5792.203,136.511972660853,42430.00000000006
1941,Denmark,2020-02-08,0,5792.203,136.511972660853,42430.00000000006
1942,Denmark,2020-02-09,0,5792.203,136.511972660853,42430.00000000006
1943,Denmark,2020-02-10,0,5792.203,136.511972660853,42430.00000000006
1944,Denmark,2020-02-11,0,5792.203,136.511972660853,42430.00000000006
1945,Denmark,2020-02-12,0,5792.203,136.511972660853,42430.00000000006
1946,Denmark,2020-02-13,0,5792.203,136.511972660853,42430.00000000006
1947,Denmark,2020-02-14,0,5792.203,136.511972660853,42430.00000000006
1948,Denmark,2020-02-15,0,5792.203,136.511972660853,42430.00000000006
1949,Denmark,2020-02-16,0,5792.203,136.511972660853,42430.00000000006
1950,Denmark,2020-02-17,0,5792.203,136.511972660853,42430.00000000006
1951,Denmark,2020-02-18,0,5792.203,136.511972660853,42430.00000000006
1952,Denmark,2020-02-19,0,5792.203,136.511972660853,42430.00000000006
1953,Denmark,2020-02-20,0,5792.203,136.511972660853,42430.00000000006
1954,Denmark,2020-02-21,0,5792.203,136.511972660853,42430.00000000006
1955,Denmark,2020-02-22,0,5792.203,136.511972660853,42430.00000000006
1956,Denmark,2020-02-23,0,5792.203,136.511972660853,42430.00000000006
1957,Denmark,2020-02-24,0,5792.203,136.511972660853,42430.00000000006
1958,Denmark,2020-02-25,0,5792.203,136.511972660853,42430.00000000006
1959,Denmark,2020-02-26,0,5792.203,136.511972660853,42430.00000000006
1960,Denmark,2020-02-27,1,5792.203,136.511972660853,42430.00000000006
1961,Denmark,2020-02-28,1,5792.203,136.511972660853,42430.00000000006
1962,Denmark,2020-02-29,3,5792.203,136.511972660853,42430.00000000006
1963,Denmark,2020-03-01,4,5792.203,136.511972660853,42430.00000000006
1964,Denmark,2020-03-02,4,5792.203,136.511972660853,42430.00000000006
1965,Denmark,2020-03-03,6,5792.203,136.511972660853,42430.00000000006
1966,Denmark,2020-03-04,11,5792.203,136.511972660853,42430.00000000006
1967,Denmark,2020-03-05,11,5792.203,136.511972660853,42430.00000000006
1968,Denmark,2020-03-06,24,5792.203,136.511972660853,42430.00000000006
1969,Denmark,2020-03-07,24,5792.203,136.511972660853,42430.00000000006
1970,Denmark,2020-03-08,37,5792.203,136.511972660853,42430.00000000006
1971,Denmark,2020-03-09,92,5792.203,136.511972660853,42430.00000000006
1972,Denmark,2020-03-10,264,5792.203,136.511972660853,42430.00000000006
1973,Denmark,2020-03-11,444,5792.203,136.511972660853,42430.00000000006
1974,Denmark,2020-03-12,617,5792.203,136.511972660853,42430.00000000006
1975,Denmark,2020-03-13,804,5792.203,136.511972660853,42430.00000000006
1976,Dominican Republic,2020-01-22,0,10847.904,224.501324503311,48320.00000000006
1977,Dominican Republic,2020-01-23,0,10847.904,224.501324503311,48320.00000000006
1978,Dominican Republic,2020-01-24,0,10847.904,224.501324503311,48320.00000000006
1979,Dominican Republic,2020-01-25,0,10847.904,224.501324503311,48320.00000000006
1980,Dominican Republic,2020-01-26,0,10847.904,224.501324503311,48320.00000000006
1981,Dominican Republic,2020-01-27,0,10847.904,224.501324503311,48320.00000000006
1982,Dominican Republic,2020-01-28,0,10847.904,224.501324503311,48320.00000000006
1983,Dominican Republic,2020-01-29,0,10847.904,224.501324503311,48320.00000000006
1984,Dominican Republic,2020-01-30,0,10847.904,224.501324503311,48320.00000000006
1985,Dominican Republic,2020-01-31,0,10847.904,224.501324503311,48320.00000000006
1986,Dominican Republic,2020-02-01,0,10847.904,224.501324503311,48320.00000000006
1987,Dominican Republic,2020-02-02,0,10847.904,224.501324503311,48320.00000000006
1988,Dominican Republic,2020-02-03,0,10847.904,224.501324503311,48320.00000000006
1989,Dominican Republic,2020-02-04,0,10847.904,224.501324503311,48320.00000000006
1990,Dominican Republic,2020-02-05,0,10847.904,224.501324503311,48320.00000000006
1991,Dominican Republic,2020-02-06,0,10847.904,224.501324503311,48320.00000000006
1992,Dominican Republic,2020-02-07,0,10847.904,224.501324503311,48320.00000000006
1993,Dominican Republic,2020-02-08,0,10847.904,224.501324503311,48320.00000000006
1994,Dominican Republic,2020-02-09,0,10847.904,224.501324503311,48320.00000000006
1995,Dominican Republic,2020-02-10,0,10847.904,224.501324503311,48320.00000000006
1996,Dominican Republic,2020-02-11,0,10847.904,224.501324503311,48320.00000000006
1997,Dominican Republic,2020-02-12,0,10847.904,224.501324503311,48320.00000000006
1998,Dominican Republic,2020-02-13,0,10847.904,224.501324503311,48320.00000000006
1999,Dominican Republic,2020-02-14,0,10847.904,224.501324503311,48320.00000000006
2000,Dominican Republic,2020-02-15,0,10847.904,224.501324503311,48320.00000000006
2001,Dominican Republic,2020-02-16,0,10847.904,224.501324503311,48320.00000000006
2002,Dominican Republic,2020-02-17,0,10847.904,224.501324503311,48320.00000000006
2003,Dominican Republic,2020-02-18,0,10847.904,224.501324503311,48320.00000000006
2004,Dominican Republic,2020-02-19,0,10847.904,224.501324503311,48320.00000000006
2005,Dominican Republic,2020-02-20,0,10847.904,224.501324503311,48320.00000000006
2006,Dominican Republic,2020-02-21,0,10847.904,224.501324503311,48320.00000000006
2007,Dominican Republic,2020-02-22,0,10847.904,224.501324503311,48320.00000000006
2008,Dominican Republic,2020-02-23,0,10847.904,224.501324503311,48320.00000000006
2009,Dominican Republic,2020-02-24,0,10847.904,224.501324503311,48320.00000000006
2010,Dominican Republic,2020-02-25,0,10847.904,224.501324503311,48320.00000000006
2011,Dominican Republic,2020-02-26,0,10847.904,224.501324503311,48320.00000000006
2012,Dominican Republic,2020-02-27,0,10847.904,224.501324503311,48320.00000000006
2013,Dominican Republic,2020-02-28,0,10847.904,224.501324503311,48320.00000000006
2014,Dominican Republic,2020-02-29,0,10847.904,224.501324503311,48320.00000000006
2015,Dominican Republic,2020-03-01,1,10847.904,224.501324503311,48320.00000000006
2016,Dominican Republic,2020-03-02,1,10847.904,224.501324503311,48320.00000000006
2017,Dominican Republic,2020-03-03,1,10847.904,224.501324503311,48320.00000000006
2018,Dominican Republic,2020-03-04,1,10847.904,224.501324503311,48320.00000000006
2019,Dominican Republic,2020-03-05,1,10847.904,224.501324503311,48320.00000000006
2020,Dominican Republic,2020-03-06,2,10847.904,224.501324503311,48320.00000000006
2021,Dominican Republic,2020-03-07,2,10847.904,224.501324503311,48320.00000000006
